,LEFT_NAME,RIGHT_NAME,M1_CONTENT,M2_CONTENT,TRUE_DISTANCE_MENTION,M1_TYPE,M1_GP,M1_GENRE,M1_NB,M1_EN,M2_TYPE,M2_GP,M2_GENRE,M2_NB,M2_EN,ID_FORM,ID_SUBFORM,ID_EN,ID_GP,ID_GENRE,ID_NB,ID_PREV,ID_NEXT,ID_SPK,ID_TYPE,EMBEDDED,INCL_RATE,COM_RATE,DISTANCE_MENTION,DISTANCE_WORD,DISTANCE_CHAR
736,274,275,le 31,des gîtes,0,2,1,2,2,8,0,0,0,1,8,1,1,0,1,2,2,2,2,2,2,1,0,0,0,3,4
737,11,16,le praticien,une « pyromanie pathologique,4,0,1,0,0,8,2,1,2,0,8,1,1,0,0,2,0,2,2,2,2,1,0,0,2,4,6
738,214,217,qui,la montgolfière,2,1,1,2,2,8,0,1,1,0,8,1,1,0,0,2,2,2,2,2,1,1,0,0,1,3,5
739,86,91,le tribunal correctionnel de Belfort,la station-service,4,0,0,0,0,8,0,1,1,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,2,4,6
740,7,11,une altération du discernement,le praticien,3,0,0,1,0,8,0,1,0,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,1,3,6
741,306,309,Nouvel An,"Saint-Maurice ,",2,0,0,2,2,3,2,0,0,0,8,1,1,1,0,2,2,2,2,2,2,1,0,0,1,3,5
742,204,206,les airs,départ,1,0,0,0,1,8,0,0,0,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,0,2,4
743,242,243,Hollandais,aux hauteurs,0,2,1,0,0,0,0,0,0,1,8,1,1,1,1,0,1,2,2,2,2,1,0,0,0,2,4
744,394,399,on,la fréquentation,4,1,1,2,0,8,0,1,1,0,8,1,0,0,0,2,0,2,2,2,1,1,0,0,2,4,6
745,160,161,Chaux .,Un coin de ciel dégagé,0,2,0,2,2,8,0,0,0,0,8,1,1,0,0,2,2,2,2,2,2,1,0,0,0,0,0
746,349,352,"au Ballon , Jean-Louis Fretti",les yeux au ciel,2,2,0,2,2,8,0,0,0,1,8,1,1,0,0,2,2,2,2,2,2,1,1,1,1,1,3
747,231,233,qui,un atelier,1,1,1,2,2,8,0,0,0,0,8,1,1,0,1,2,2,2,2,2,1,1,0,0,0,2,5
748,301,305,des touristes,l' avance,3,0,0,2,1,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,3,5
749,59,64,Menoncourt,Je,4,2,0,0,0,0,1,1,2,0,8,1,1,1,1,2,0,2,2,2,2,1,0,0,2,4,6
750,283,284,le Nouvel An,des coffres,0,0,1,2,2,8,0,1,0,1,8,1,1,0,0,2,2,2,2,2,0,1,0,0,0,2,4
751,126,131,d' essence,la fuite en voiture,4,2,0,2,2,8,0,0,1,0,8,1,1,0,0,2,2,2,2,2,2,1,0,0,2,3,5
752,300,305,la présence des touristes,l' avance,4,0,0,1,0,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,2,3,5
753,334,337,où,un feu de bois,2,1,1,2,2,8,0,0,0,0,8,1,1,0,1,2,2,2,2,2,1,1,0,0,1,3,5
754,43,46,le tribunal condamne Franck,prison,2,2,0,2,0,8,0,0,1,0,8,1,1,0,0,2,0,2,2,2,2,1,0,0,1,2,4
755,385,386,des Démineurs,cheval,0,0,0,0,1,8,0,0,0,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,0,2,4
756,116,119,butane,la station .,2,2,0,2,1,8,0,0,1,0,8,1,1,0,0,2,1,2,2,2,2,1,0,0,1,1,3
757,46,49,prison,l' épreuve,2,0,0,1,0,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,2,4
758,47,51,sursis,soins,3,0,0,0,0,8,0,0,0,1,8,1,1,0,0,0,1,2,2,2,0,1,0,0,1,3,5
759,172,177,hier matin,du jour de l' an,4,0,1,0,0,8,0,0,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,2,3,6
760,232,237,l' aménagement d' un atelier et d' un club-house,le commerçant,4,0,0,2,2,8,0,1,0,0,8,1,1,0,1,2,2,2,2,2,0,1,0,0,2,2,5
761,246,251,« Le seul point positif,le temps,4,2,1,2,2,8,0,1,0,0,8,1,1,0,0,2,2,2,2,2,2,1,0,0,2,4,6
762,310,313,dimanche,accueil,2,0,1,0,0,8,0,1,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,2,4
763,371,376,la ferme-auberge du Ballon,eau,4,2,0,1,0,8,0,1,1,0,8,1,1,0,1,0,0,2,2,2,2,1,0,0,2,3,6
764,156,158,de voeux,montgolfière,1,0,0,0,1,8,0,0,1,0,8,1,1,0,0,1,1,2,2,2,0,1,0,0,0,2,4
765,284,286,des coffres,ski,1,0,1,0,1,8,2,0,0,0,8,1,1,0,1,0,1,2,2,2,2,1,0,0,0,2,4
766,144,146,sciences,arrêt maladie,1,0,0,1,1,8,0,0,0,0,8,1,1,0,0,1,1,2,2,2,0,1,0,0,0,2,5
767,108,110,le jeune homme,gaz,1,0,1,0,0,8,0,0,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,0,2,5
768,345,346,des animaux,chaque groupe,0,0,0,0,1,8,0,0,0,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,0,3,5
769,136,140,l' explosion attendue,un témoin,3,0,1,2,2,8,0,0,0,0,8,1,1,0,1,2,2,2,2,2,0,1,0,0,1,4,6
770,256,261,L' activité,"mardi ,",4,0,1,2,2,8,0,1,0,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,2,4,6
771,291,295,bois,Jean-Louis Fretti,3,0,0,0,0,8,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,0,1,3,5
772,134,139,les lieux,"gendarmerie ,",4,0,0,0,1,8,0,0,1,0,8,1,1,0,0,1,1,2,2,2,0,1,0,0,2,4,6
773,173,178,l' aérodrome de Chaux,l' an,4,0,0,0,0,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,2,2,2,3,5
774,178,179,l' an,cette occasion,0,0,0,2,2,8,0,0,1,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,0,1,2
775,268,269,le rideau,l' hôtel-restaurant du sommet,0,0,1,0,0,8,0,0,2,2,8,1,1,0,1,2,2,2,2,2,0,1,0,0,0,1,3
776,240,245,quelques Belges,la pluie .,4,0,1,0,1,8,0,0,1,0,8,1,1,0,1,1,1,2,2,2,0,1,0,0,2,3,5
777,286,290,ski,la cabane en bois,3,2,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,2,1,0,0,1,3,5
778,120,125,Il,une traînée d' essence,4,1,1,0,0,8,0,0,1,0,8,1,1,0,1,1,0,2,2,2,1,1,0,0,2,3,6
779,243,245,aux hauteurs,la pluie .,1,0,0,0,1,8,0,0,1,0,8,1,1,0,0,1,1,2,2,2,0,1,0,0,0,1,3
780,79,84,Cela,des flammes,4,1,1,2,0,8,0,1,1,1,8,1,1,0,0,2,1,2,2,2,1,1,0,0,2,3,5
781,241,244,quelques Belges et Hollandais,la pluie,2,0,1,0,1,8,0,0,1,0,8,1,1,0,1,1,1,2,2,2,0,1,0,0,1,2,5
782,307,311,Ils,"dimanche ,",3,1,1,0,1,8,0,1,0,0,8,1,1,0,0,0,1,2,2,2,1,1,0,0,1,3,5
783,350,355,Jean-Louis Fretti,Philippe PIOT,4,2,1,2,2,2,2,1,0,0,2,1,1,0,0,2,2,2,2,2,2,1,0,0,2,4,6
784,274,278,le 31,des Redoutes,3,2,1,2,2,8,0,0,2,1,8,1,1,0,1,2,2,2,2,2,2,1,0,0,1,4,5
785,130,134,la fuite,les lieux,3,0,0,1,0,8,0,0,0,1,8,1,1,0,0,1,1,2,2,2,0,1,0,0,1,3,5
786,167,171,Les lettres,la tradition,3,0,1,1,1,8,0,0,1,0,8,1,1,0,1,0,1,2,2,2,0,1,0,0,1,4,6
787,95,98,« Total »,aux Errues,2,2,1,2,2,8,2,0,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,1,1,3
788,256,260,L' activité,mardi,3,0,1,2,2,8,0,1,0,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,4,6
789,387,391,Vosges,On,3,2,0,0,0,0,1,1,0,0,8,1,1,1,1,0,0,2,2,2,2,1,0,0,1,2,5
790,233,235,un atelier,Touristes,1,0,0,0,0,8,0,1,2,1,8,1,1,0,1,2,1,2,2,2,0,1,0,0,0,2,4
791,18,22,quelle manière,"un coup de colère ,",3,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,3,5
792,2,3,L' expertise psychiatrique ordonnée judiciairement,les faits de Menoncourt,0,0,1,2,2,8,0,0,0,1,8,1,1,0,1,2,2,2,2,2,0,1,0,0,0,1,4
793,84,88,des flammes,Belfort,3,0,1,1,1,8,2,0,0,0,0,1,1,1,1,1,1,2,2,2,2,1,0,0,1,3,6
794,332,337,un chalet en bois,un feu de bois,4,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,0,1,1,3,2,3,5
795,56,59,l' effet de l' alcool »,Menoncourt,2,0,0,2,2,8,2,0,0,0,0,1,1,1,0,2,2,2,2,2,2,1,0,0,1,1,1
796,221,226,« Ballooning Adventure,"ses nouveaux locaux ,",4,2,0,2,2,8,0,1,0,1,8,1,1,0,1,2,2,2,2,2,2,1,0,0,2,3,6
797,35,38,il,une prise en charge médicale,2,1,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,1,1,0,0,1,3,5
798,375,380,les jeans gorgés,du Ballon,4,0,0,2,1,8,0,0,0,0,8,1,1,0,0,2,1,2,2,2,0,1,0,0,2,4,6
799,311,312,"dimanche ,",le pot d' accueil des nouveaux arrivants,0,0,1,0,0,8,0,0,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,0,1,2
800,154,156,des psychotropes,de voeux,1,0,1,1,1,8,0,0,0,1,8,1,1,0,1,1,0,2,2,2,0,1,0,0,0,2,5
801,61,65,Je,cette fascination,3,1,1,2,0,8,0,1,1,0,8,1,1,0,0,2,0,2,2,2,1,1,0,0,1,4,6
802,201,205,3.000 cartes de voeux,le lieu de départ,3,0,0,1,1,8,0,0,0,0,8,1,1,0,0,1,1,2,2,2,0,1,1,1,1,3,5
803,175,180,la 17ème édition,les cartes de voeux,4,0,0,1,0,8,0,0,1,1,8,1,1,0,0,0,1,2,2,2,0,1,0,0,2,3,6
804,266,269,souvenirs des démineurs,l' hôtel-restaurant du sommet,2,0,0,0,1,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,2,5
805,267,271,des démineurs,quelques tables,3,0,0,0,1,8,0,0,1,1,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,3,6
806,286,288,ski,"la Gentiane , fidèle au poste",1,2,0,0,0,8,2,0,1,0,8,1,1,0,0,1,0,2,2,2,2,1,0,0,0,1,2
807,333,335,bois,on,1,0,0,0,0,8,1,1,2,0,8,1,1,0,1,2,0,2,2,2,1,1,0,0,0,1,2
808,83,85,Je,le 13 novembre dernier,1,1,1,2,0,8,2,1,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,0,3,5
809,254,258,Thierry Jeanroy,du Ballon,3,2,1,0,0,2,0,0,0,0,8,1,1,1,1,0,0,2,2,2,2,1,0,0,1,3,6
810,283,287,le Nouvel An,la Gentiane,3,0,1,2,2,8,2,0,1,0,8,1,1,0,1,2,2,2,2,2,2,1,0,0,1,3,5
811,119,121,la station .,le tout d' hydrocarbure,1,0,0,1,0,8,2,0,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,0,2,4
812,27,30,au domicile familial .,son client,2,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,3,5
813,111,114,l',bois,2,0,1,2,2,8,0,0,0,0,8,1,1,0,1,2,2,2,2,2,0,1,0,0,1,3,5
814,395,398,une croix,beau,2,0,1,1,0,8,2,0,0,0,8,1,1,0,1,1,0,2,2,2,2,1,0,0,1,4,6
815,182,183,un cachet postal spécial,la mention,0,0,0,0,0,8,0,1,1,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,0,1,3
816,38,41,une prise en charge médicale,Ce jour là,2,0,0,1,0,8,0,1,0,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,1,1,3
817,146,151,arrêt maladie,Il,4,0,0,0,0,8,1,1,0,0,8,1,1,0,1,0,0,2,2,2,1,1,0,0,2,3,6
818,362,363,soi,du tourisme,0,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,0,3,5
819,216,218,Cette année,la montgolfière transportant les cartes,1,0,1,1,0,8,0,1,1,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,0,1,2
820,119,122,la station .,d' hydrocarbure,2,0,0,1,0,8,2,1,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,1,2,4
821,139,144,"gendarmerie ,",sciences,4,0,0,1,0,8,0,0,1,1,8,1,1,0,0,0,1,2,2,2,0,1,0,0,2,3,6
822,37,38,manière urgente,une prise en charge médicale,0,0,0,1,0,8,0,0,1,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,0,1,4
823,290,293,la cabane en bois,montagne,2,0,0,1,0,8,2,0,2,0,8,1,1,0,0,2,0,2,2,2,2,1,0,0,1,2,4
824,221,223,« Ballooning Adventure,l' envol philatélique,1,2,0,2,2,8,0,1,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,0,1,3
825,194,198,du Nouvel An,toute la matinée,3,0,0,2,2,8,0,1,1,0,8,1,1,0,1,2,2,2,2,2,0,1,0,0,1,3,5
826,39,43,charge,le tribunal condamne Franck,3,0,0,1,0,8,2,0,2,0,8,1,1,0,0,2,0,2,2,2,2,1,0,0,1,2,4
827,237,242,le commerçant,Hollandais,4,0,1,0,0,8,2,1,0,0,0,1,1,1,0,0,0,2,2,2,2,1,0,0,2,3,6
828,193,196,les décollages du Nouvel An,"L' animation ,",2,0,0,0,1,8,0,1,2,2,8,1,1,0,1,2,2,2,2,2,0,1,0,0,1,2,4
829,124,129,au sol,Il,4,0,0,0,0,8,1,0,0,0,8,1,1,0,0,0,0,2,2,2,1,1,0,0,2,3,5
830,134,138,les lieux,gendarmerie,3,0,0,0,1,8,0,0,1,0,8,1,1,0,0,1,1,2,2,2,0,1,0,0,1,4,6
831,131,133,la fuite en voiture,l',1,0,0,1,0,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,0,1,3
832,225,227,ses nouveaux locaux,2002,1,0,0,0,1,8,2,0,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,0,2,4
833,49,52,l' épreuve,le tribunal correctionnel,2,0,0,2,2,8,0,0,0,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,3,5
834,374,377,la pluie cinglante,Le soleil,2,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,4,6
835,49,50,l' épreuve,une obligation de soins .,0,0,0,2,2,8,0,0,1,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,0,1,4
836,190,192,la route,"Lachapelle-sous-Chaux ,",1,0,0,1,0,8,0,0,0,1,8,1,1,0,0,1,1,2,2,2,0,1,0,0,0,1,3
837,291,296,bois,son journal,4,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,2,3,6
838,74,77,"la tombe de mon frère ,",qui,2,2,0,2,0,8,1,1,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,1,0,0
839,218,222,la montgolfière transportant les cartes,« Ballooning Adventure »,3,0,1,1,0,8,2,0,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,1,3,5
840,312,317,le pot d' accueil des nouveaux arrivants,un temps pareil,4,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,2,4,6
841,90,95,le 1er novembre 2001,« Total »,4,2,1,2,2,8,2,1,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,2,2,4
842,386,391,cheval,On,4,0,0,0,0,8,1,1,0,0,8,1,1,0,1,0,0,2,2,2,1,1,0,0,2,3,5
843,143,145,une maîtrise en sciences,le jeune homme,1,0,0,1,0,8,0,1,0,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,0,1,3
844,264,268,le magasin de souvenirs des démineurs,le rideau,3,0,0,0,0,8,0,1,0,0,8,1,1,0,1,0,0,2,2,2,0,1,1,1,1,1,4
845,318,320,on,les sorties en raquette,1,1,1,2,0,8,0,0,1,1,8,1,1,0,1,2,1,2,2,2,1,1,0,0,0,2,4
846,383,386,dont,cheval,2,1,1,2,2,8,0,0,0,0,8,1,1,0,1,2,2,2,2,2,1,1,0,0,1,3,5
847,228,232,qui,l' aménagement d' un atelier et d' un club-house,3,1,1,2,2,8,0,0,2,2,8,1,1,0,1,2,2,2,2,2,1,1,0,0,1,3,5
848,361,366,de mètres,la Gentiane et les Démineurs,4,0,0,0,1,8,2,0,1,0,8,1,1,0,0,1,1,2,2,2,2,1,0,0,2,4,6
849,14,16,du prévenu,une « pyromanie pathologique,1,0,0,0,0,8,2,1,2,0,8,1,1,0,1,2,0,2,2,2,2,1,0,0,0,3,5
850,225,228,ses nouveaux locaux,qui,2,0,0,0,1,8,1,1,2,2,8,1,1,0,1,2,2,2,2,2,1,1,0,0,1,2,5
851,340,345,Les gens,des animaux,4,0,1,0,1,8,0,0,0,1,8,1,1,0,1,0,0,2,2,2,0,1,0,0,2,3,6
852,338,342,un feu de bois .,on,3,0,0,0,0,8,1,1,2,0,8,1,1,0,1,2,0,2,2,2,1,1,0,0,1,2,5
853,59,63,Menoncourt,l' époque,3,2,0,0,0,0,0,0,2,2,8,1,1,1,0,2,2,2,2,2,2,1,0,0,1,3,6
854,51,52,soins,le tribunal correctionnel,0,0,0,0,1,8,0,0,0,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,0,1,3
855,320,322,les sorties en raquette,les parcours VTT,1,0,0,1,1,8,0,1,0,1,8,1,1,0,1,1,0,2,2,2,0,1,1,2,0,1,3
856,146,149,arrêt maladie,il,2,0,0,0,0,8,1,1,0,0,8,1,1,0,1,0,0,2,2,2,1,1,0,0,1,2,5
857,170,175,« Ballooning Adventures »,la 17ème édition,4,2,0,2,2,8,0,0,1,0,8,1,1,0,0,2,2,2,2,2,2,1,0,0,2,4,6
858,337,342,un feu de bois,on,4,0,0,0,0,8,1,1,2,0,8,1,1,0,1,2,0,2,2,2,1,1,0,0,2,3,5
859,232,235,l' aménagement d' un atelier et d' un club-house,Touristes,2,0,0,2,2,8,0,1,2,1,8,1,1,0,1,2,2,2,2,2,0,1,0,0,1,1,3
860,114,119,bois,la station .,4,0,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,2,3,5
861,278,280,des Redoutes,Nordistes,1,0,0,2,1,8,2,1,2,2,0,1,1,1,1,2,2,2,2,2,2,1,0,0,0,1,3
862,71,75,la Toussaint,mon frère,3,2,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,2,1,0,0,1,3,5
863,298,302,Le vocabulaire,Les gens,3,0,1,0,0,8,0,1,0,1,8,1,1,0,0,0,1,2,2,2,0,1,0,0,1,4,6
864,226,229,"ses nouveaux locaux ,",au cours de l' année,2,0,1,0,1,8,0,0,0,2,8,1,1,0,1,0,2,2,2,2,0,1,0,0,1,3,5
865,299,302,Il,Les gens,2,1,1,0,0,8,0,1,0,1,8,1,1,0,0,0,1,2,2,2,1,1,0,0,1,3,5
866,195,200,L' animation,Cette année,4,0,1,2,2,8,0,1,1,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,2,4,6
867,353,358,au ciel,Un brouillard épais,4,0,0,0,0,8,0,1,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,2,5,7
868,31,34,ses idées noires,l' avocate,2,0,1,1,1,8,0,0,2,2,8,1,1,0,1,2,2,2,2,2,0,1,0,0,1,2,4
869,354,357,cela,le vent,2,1,1,2,0,8,0,0,0,0,8,1,1,0,1,2,0,2,2,2,1,1,0,0,1,4,6
870,201,206,3.000 cartes de voeux,départ,4,0,0,1,1,8,0,0,0,0,8,1,1,0,0,1,1,2,2,2,0,1,0,0,2,3,5
871,68,72,une sorte de fascination,Nous,3,0,0,1,0,8,1,1,2,1,8,1,1,0,1,2,1,2,2,2,1,1,0,0,1,3,5
872,192,194,"Lachapelle-sous-Chaux ,",du Nouvel An,1,0,0,0,1,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,0,2,4
873,308,311,150 personnes,"dimanche ,",2,0,1,1,1,8,0,1,0,0,8,1,1,0,0,1,1,2,2,2,0,1,0,0,1,2,4
874,31,33,ses idées noires,sa détresse .,1,0,1,1,1,8,0,1,1,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,0,1,3
875,72,76,Nous,"mon frère ,",3,1,1,2,1,8,0,0,0,0,8,1,1,0,1,2,1,2,2,2,1,1,0,0,1,2,5
876,385,388,des Démineurs,Territoire de Belfort,2,0,0,0,1,8,0,0,2,0,0,1,1,1,0,2,1,2,2,2,0,1,0,0,1,3,5
877,257,262,l' auberge du Ballon,la Chaumière,4,0,0,2,2,8,2,1,1,0,8,1,1,0,1,2,2,2,2,2,2,1,0,0,2,3,5
878,317,318,un temps pareil,on,0,0,0,0,0,8,1,1,2,0,8,1,1,0,1,2,0,2,2,2,1,1,0,0,0,1,3
879,69,73,fascination,la tombe de mon frère,3,0,0,1,0,8,2,0,2,0,8,1,1,0,0,2,0,2,2,2,2,1,0,0,1,4,6
880,276,279,la tête des Redoutes,"des Redoutes , Nordistes et Parisiens",2,0,0,1,0,8,2,0,2,2,8,1,1,0,0,2,2,2,2,2,2,1,1,2,1,0,0
881,89,90,30 ans,le 1er novembre 2001,0,0,1,0,1,8,2,1,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,0,3,5
882,69,70,fascination,le feu,0,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,0,1,4
883,182,185,un cachet postal spécial,montgolfière,2,0,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,3,5
884,15,18,le médecin,quelle manière,2,0,1,0,0,8,0,0,1,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,1,3,6
885,193,197,les décollages du Nouvel An,qui,3,0,0,0,1,8,1,1,2,2,8,1,1,0,1,2,2,2,2,2,1,1,0,0,1,3,5
886,381,386,Thierry Jeanroy,cheval,4,2,1,0,0,2,0,0,0,0,8,1,1,1,1,0,0,2,2,2,2,1,0,0,2,3,5
887,230,232,l' année,l' aménagement d' un atelier et d' un club-house,1,0,0,2,2,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,1,1,0,2,4
888,259,261,mi-janvier,"mardi ,",1,0,0,0,0,8,0,1,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,0,1,3
889,54,55,il,l' effet de l' alcool,0,1,0,0,0,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,1,1,0,0,0,2,4
890,176,179,l' envol philatélique,cette occasion,2,0,0,2,2,8,0,0,1,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,3,5
891,133,136,l',l' explosion attendue,2,0,0,2,2,8,0,1,2,2,8,1,0,0,1,2,2,2,2,2,0,1,5,3,1,3,6
892,34,37,l' avocate,manière urgente,2,0,0,2,2,8,0,0,1,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,3,4
893,184,188,courrier transporté par montgolfière,l' association,3,0,0,0,0,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,3,6
894,147,151,maladie,Il,3,0,1,1,0,8,1,1,0,0,8,1,1,0,0,1,0,2,2,2,1,1,0,0,1,3,6
895,197,199,qui,plusieurs centaines de personnes,1,1,1,2,2,8,0,0,1,1,8,1,1,0,1,2,2,2,2,2,1,1,0,0,0,3,5
896,328,332,Nous,un chalet en bois,3,1,1,2,1,8,0,0,0,0,8,1,1,0,1,2,1,2,2,2,1,1,0,0,1,3,6
897,122,125,d' hydrocarbure,une traînée d' essence,2,2,1,2,2,8,0,0,1,0,8,1,1,0,1,2,2,2,2,2,2,1,1,2,1,2,5
898,203,204,voeux,les airs,0,0,0,0,1,8,0,0,0,1,8,1,1,0,0,0,0,2,2,2,0,1,0,0,0,2,4
899,66,69,le feu,fascination,2,0,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,4,6
900,26,30,au domicile familial,son client,3,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,3,6
901,366,368,la Gentiane et les Démineurs,mardi,1,2,0,1,0,8,0,1,0,0,8,1,1,0,1,1,0,2,2,2,2,1,0,0,0,2,4
902,252,254,le tour des produits régionaux,Thierry Jeanroy,1,0,0,0,0,8,2,1,0,0,2,1,1,1,1,0,0,2,2,2,2,1,0,0,0,2,4
903,125,128,une traînée d' essence,de mèche .,2,0,0,1,0,8,0,0,1,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,2,4
904,381,384,Thierry Jeanroy,le bar des Démineurs,2,2,1,0,0,2,0,0,0,0,8,1,1,1,1,0,0,2,2,2,2,1,0,0,1,1,3
905,168,172,L' association « Ballooning Adventures »,hier matin,3,0,0,1,0,8,0,1,0,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,1,3,5
906,3,7,les faits de Menoncourt,une altération du discernement,3,0,0,0,1,8,0,0,1,0,8,1,1,0,0,1,1,2,2,2,0,1,0,0,1,3,6
907,9,13,la responsabilité pénale de Franck,la personnalité du prévenu,3,0,0,1,0,8,0,0,1,0,8,1,1,0,0,0,0,2,2,2,0,1,0,1,1,3,6
908,346,350,chaque groupe,Jean-Louis Fretti,3,0,0,0,0,8,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,0,1,4,6
909,25,29,une chaise,la souffrance de son client,3,0,1,1,0,8,0,0,1,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,1,3,6
910,34,36,l' avocate,de manière urgente,1,0,0,2,2,8,0,0,1,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,0,2,4
911,87,91,le tribunal correctionnel de Belfort .,la station-service,3,0,0,0,0,8,0,1,1,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,1,4,6
912,213,217,un bureau,la montgolfière,3,0,0,0,0,8,0,1,1,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,1,3,5
913,349,354,"au Ballon , Jean-Louis Fretti",cela,4,2,0,2,2,8,1,1,2,0,8,1,1,0,1,2,2,2,2,2,2,1,0,0,2,3,5
914,34,35,l' avocate,il,0,0,0,2,2,8,1,0,0,0,8,1,1,0,0,2,2,2,2,2,1,1,0,0,0,1,3
915,356,361,Une pluie presque gelée,de mètres,4,0,1,1,0,8,0,0,0,1,8,1,1,0,1,1,1,2,2,2,0,1,0,0,2,4,6
916,97,99,Total »,bordure de la RN 83,1,2,1,2,2,8,0,0,1,0,8,1,1,0,1,2,2,2,2,2,2,1,0,0,0,2,4
917,154,159,des psychotropes,hier matin,4,0,1,1,1,8,0,1,0,0,8,1,1,0,0,1,1,2,2,2,0,1,0,0,2,3,6
918,217,222,la montgolfière,« Ballooning Adventure »,4,0,1,1,0,8,2,0,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,2,3,6
919,390,392,Belfort,La saison,1,2,0,0,0,0,0,1,1,0,8,1,1,1,1,1,0,2,2,2,2,1,0,0,0,2,4
